SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1100.00,1110.00,1100.00,1109.99,1110.00,1100.00,6,81,89853.00,
934873,0MFL18      ,F ,D,983.01,990.00,983.01,990.00,990.00,980.00,5,69,67890.00,
934848,1050TCFS14A ,F ,D,1565.06,1576.00,1565.06,1576.00,1576.00,1582.49,3,50,78526.00,
934869,1150MFL14   ,F ,D,987.00,987.00,986.00,986.00,986.00,976.50,2,30,29581.00,
934872,1200MFL17   ,F ,D,986.01,986.01,986.00,986.00,986.00,985.00,2,9,8874.00,
934854,1275IIFL18  ,F ,D,1037.00,1042.99,1037.00,1040.18,1040.45,1037.25,10,245,254754.00,
934855,1275IIFL18A ,F ,D,950.60,1070.00,950.60,1034.80,1034.80,1012.00,3,200,201532.00,
934841,1300MFL14   ,F ,D,1018.00,1018.70,1015.50,1018.70,1018.70,1015.00,4,20,20351.00,
934843,1325MFL17   ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1043.00,2,12,12300.00,
533022,20 MICRONS  ,B ,Q,30.50,31.35,30.45,30.65,30.65,30.65,148,26104,800819.00,
532628,3I INFOTECH ,B ,Q,5.18,5.27,5.05,5.09,5.09,5.22,317,214605,1101334.00,
523395,3M INDIA LTD,B ,Q,3600.00,3646.75,3575.00,3596.65,3600.00,3570.00,33,207,748012.00,
961756,734IRFC2028 ,F ,B,1045.10,1045.10,1045.00,1045.00,1045.00,1062.99,3,56,58525.00,
961749,738REC27TF  ,F ,B,1051.02,1051.02,1051.01,1051.01,1051.01,1066.00,4,133,139784.00,
961754,740IIFCL33  ,F ,B,1053.00,1053.00,1051.51,1051.51,1051.51,1053.90,2,20,21045.00,
961732,810IRFC2327 ,F ,B,1131.31,1141.98,1131.31,1141.36,1141.98,1135.50,9,131,149331.00,
961744,812REC27    ,F ,B,1165.00,1168.00,1165.00,1167.94,1168.00,1166.00,4,565,659005.00,
961727,820NHAI22   ,F ,B,1125.01,1129.50,1125.01,1128.00,1128.00,1125.47,7,1162,1308934.00,
961730,830PFC2027  ,F ,B,1158.00,1162.00,1158.00,1162.00,1162.00,1160.00,7,739,857840.00,
512161,8KMILES     ,B ,Q,58.05,60.85,58.05,60.40,60.40,59.60,26,2666,159509.00,
934845,975TCFS14   ,F ,D,102100.00,102100.00,95001.00,95001.00,95001.00,102500.00,2,2,197101.00,
530499,A.K.CAPITAL ,B ,Q,178.00,179.80,173.55,175.75,175.00,180.65,29,444,78135.00,
500009,A.SARABHAI  ,T ,Q,2.31,2.31,2.31,2.31,2.31,2.40,3,1204,2781.00,
533292,A2ZMES      ,T ,Q,16.50,17.20,16.30,16.75,16.80,16.65,100,27909,468420.00,
531611,AADHAARVEN  ,T ,Q,0.46,0.49,0.46,0.49,0.49,0.47,23,49647,23845.00,
530027,AADI INDUS L,B ,Q,3.55,3.88,3.55,3.88,3.88,3.70,9,12640,48317.00,
533412,AANJANEYA   ,B ,Q,66.75,67.35,60.40,62.50,62.50,67.00,702,29041,1841596.00,
524412,AAREY DRUGS ,B ,Q,18.89,18.89,18.89,18.89,18.89,18.52,8,1030,19456.00,
524348,AARTI DRUGS ,B ,Q,229.75,229.75,214.30,215.50,215.35,216.80,23,496,107916.00,
524208,AARTI INDUST,B ,Q,91.20,91.50,88.20,88.75,89.70,90.75,116,4872,438420.00,
514274,AARVEE DENIM,B ,Q,44.90,44.90,39.15,40.20,40.80,40.80,1871,24824,1040915.00,
531731,AARYAGLOBL  ,T ,Q,4.50,4.50,4.40,4.43,4.40,4.50,11,4760,21101.00,
523204,ABAN OFFSHO ,B ,Q,311.90,313.95,304.35,306.45,306.45,312.70,1321,47324,14554843.00,
500002,ABB LTD.    ,A ,Q,676.00,684.80,665.00,669.20,669.20,676.95,1188,25734,17359491.00,
500488,ABBOTT (I)  ,B ,Q,1429.95,1429.95,1411.40,1421.95,1419.10,1420.30,55,306,434477.00,
500057,ABCIL       ,B ,Q,82.65,83.50,82.05,82.70,82.40,84.60,91,1781,147447.00,
532682,ABG SHIPYARD,B ,Q,295.90,305.00,290.30,302.95,302.95,296.05,272,10474,3162559.00,
531161,ABM KNOWLEDG,B ,Q,34.00,34.00,34.00,34.00,34.00,36.00,2,150,5100.00,
532974,ABML        ,B ,Q,17.35,17.95,17.10,17.15,17.15,17.15,46,4208,73439.00,
500410,ACC LTD     ,A ,Q,1220.15,1251.65,1220.00,1241.40,1241.00,1235.25,647,11267,13895369.00,
532774,ACCEL FRONTL,B ,Q,25.00,25.65,25.00,25.65,25.65,24.95,8,204,5166.00,
517494,ACCEL TRANS ,B ,Q,6.73,6.73,6.73,6.73,6.73,6.42,1,10,67.00,
532268,ACCELYA     ,B ,Q,456.90,456.90,440.00,444.75,444.75,446.40,158,4111,1829658.00,
531897,ACCENT TECH ,B ,Q,32.00,34.95,31.40,33.80,32.50,31.95,115,32107,1080182.00,
530513,ACCURATE TRA,T ,Q,32.15,32.15,32.15,32.15,32.15,32.15,1,1,32.00,
530093,ACE INDIA LT,B ,Q,30.95,30.95,30.95,30.95,30.95,32.50,4,20500,634475.00,
517356,ACI INFOCOM ,T ,Q,3.91,3.91,3.91,3.91,3.91,3.98,3,413,1614.00,
