SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1010.10,1010.10,1008.00,1010.00,1010.00,1010.06,4,148,149384.00,
934844,0MFL17      ,F ,D,1112.00,1120.00,1112.00,1118.73,1120.00,1112.41,9,248,277110.00,
934847,1050TCFS14  ,F ,D,1078.50,1079.00,1078.50,1078.50,1078.50,1080.00,4,150,161785.00,
934848,1050TCFS14A ,F ,D,1508.00,1512.00,1508.00,1511.54,1512.00,1509.00,19,454,686027.00,
934857,1060SCUF15A ,F ,D,1020.00,1020.00,1005.05,1005.05,1005.05,1013.25,9,200,202088.00,
934858,1075SCUF17B ,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1012.00,1,50,50600.00,
934869,1150MFL14   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,2,21,21420.00,
934871,1175MFL17   ,F ,D,1012.00,1012.00,1008.00,1008.00,1008.00,1020.00,9,304,307189.00,
934854,1275IIFL18  ,F ,D,1009.79,1009.79,1006.75,1006.97,1006.75,1007.08,38,5754,5794055.00,
934855,1275IIFL18A ,F ,D,1099.89,1099.89,999.00,1099.81,1099.81,999.75,15,202,207485.00,
934841,1300MFL14   ,F ,D,1107.00,1107.00,1107.00,1107.00,1107.00,1100.00,3,21,23247.00,
934842,1325MFL15   ,F ,D,1111.00,1144.48,1111.00,1115.20,1115.20,1110.00,7,126,141015.00,
934843,1325MFL17   ,F ,D,1120.00,1130.00,1120.00,1125.00,1125.00,1120.00,7,280,314950.00,
533022,20 MICRONS  ,B ,Q,152.65,154.50,149.55,150.55,150.55,152.05,2829,252648,38320908.00,
526921,21ST CEN.MGM,B ,Q,4.50,4.50,4.46,4.49,4.49,4.49,10,7300,32727.00,
532628,3I INFOTECH ,T ,Q,8.34,8.34,8.10,8.14,8.14,8.22,481,259669,2127452.00,
523395,3M INDIA LTD,B ,Q,4029.05,4079.95,3901.00,3980.50,3901.00,4025.05,30,128,509698.00,
961750,719PFC2023  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,10,10000.00,
961748,722REC22TF  ,F ,B,1010.00,1010.00,997.50,997.50,997.50,1003.00,17,880,887550.00,
961751,736PFC2028  ,F ,B,1002.10,1004.95,1001.10,1001.58,1001.25,1002.88,14,2564,2574903.00,
961749,738REC27TF  ,F ,B,1000.65,1003.00,1000.31,1001.63,1002.99,1000.00,14,1125,1127298.00,
961743,793REC22    ,F ,B,1072.05,1075.00,1072.05,1075.00,1075.00,1072.00,2,107,115004.00,
590116,7SEAS TECH  ,B ,Q,16.60,16.80,16.30,16.30,16.30,16.60,7,1070,17753.00,
