SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1128.00,1128.00,1117.00,1117.48,1117.50,1134.90,12,1165,1302135.00,
934847,1050TCFS14  ,F ,D,1083.98,1083.98,1080.00,1080.00,1080.00,1080.00,11,181,195519.00,
934848,1050TCFS14A ,F ,D,1508.00,1508.00,1507.10,1507.99,1508.00,1505.01,14,91,137215.00,
934857,1060SCUF15A ,F ,D,1015.00,1036.94,1013.25,1013.25,1013.25,1012.00,4,60,61174.00,
934858,1075SCUF17B ,F ,D,1017.00,1017.00,1012.00,1012.00,1012.00,1013.50,2,30,30385.00,
934869,1150MFL14   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1010.00,3,50,51000.00,
934871,1175MFL17   ,F ,D,1015.00,1024.99,1008.00,1008.00,1008.00,1008.46,10,210,212092.00,
948695,11MOSECPTC  ,F ,D,7790873.00,7790873.00,7790873.00,7790873.00,7790873.00,0.00,2,2,15581746.00,
934854,1275IIFL18  ,F ,D,1009.67,1009.67,1005.75,1006.49,1007.73,1005.70,39,1155,1163152.00,
934841,1300MFL14   ,F ,D,1100.00,1100.00,1100.00,1100.00,1100.00,1091.01,3,80,88000.00,
533022,20 MICRONS  ,B ,Q,148.60,149.00,145.00,146.20,146.20,148.25,851,152305,22318177.00,
526921,21ST CEN.MGM,B ,Q,4.55,4.56,4.31,4.51,4.53,4.43,12,7000,31180.00,
532628,3I INFOTECH ,T ,Q,8.47,8.60,8.30,8.42,8.42,8.44,419,231786,1945069.00,
523395,3M INDIA LTD,B ,Q,4100.00,4100.00,4050.00,4069.30,4069.30,4149.00,20,44,179172.00,
961750,719PFC2023  ,F ,B,951.01,1077.99,951.01,997.01,997.01,1097.49,4,22,21426.00,
961748,722REC22TF  ,F ,B,992.20,1001.00,992.20,1001.00,1001.00,999.90,3,26,25806.00,
961743,793REC22    ,F ,B,1072.00,1072.00,1072.00,1072.00,1072.00,1072.00,16,1570,1683040.00,
590116,7SEAS TECH  ,B ,Q,16.60,17.25,16.60,17.25,17.25,16.60,10,5981,102774.00,
961732,810IRFC2327 ,F ,B,1077.50,1080.00,1077.50,1080.00,1080.00,1082.40,3,950,1024875.00,
961744,812REC27    ,F ,B,1105.51,1106.00,1105.01,1106.00,1106.00,1110.39,10,538,594561.00,
961727,820NHAI22   ,F ,B,1079.01,1093.00,1079.01,1093.00,1093.00,1090.50,8,1600,1739616.00,
961729,820PFC2022  ,F ,B,1065.01,1092.99,1062.50,1090.37,1082.00,1073.48,182,25265,27325009.00,
961728,830NHAI27   ,F ,B,1118.00,1118.75,1108.75,1113.01,1113.01,1118.00,28,1661,1849356.00,
961730,830PFC2027  ,F ,B,1098.50,1109.00,1098.50,1101.05,1101.05,1109.06,6,642,706238.00,
961731,8IRFC230222 ,F ,B,1060.50,1062.01,1060.50,1062.01,1062.01,1063.00,2,24,25470.00,
512161,8KMILES     ,T ,Q,52.00,53.50,50.90,51.00,51.00,52.50,46,40372,2089779.00,
530499,A.K.CAPITAL ,B ,Q,244.95,246.80,234.00,237.35,234.95,243.80,200,18996,4545295.00,
500009,A.SARABHAI  ,T ,Q,4.03,4.08,4.03,4.06,4.06,4.12,7,2182,8862.00,
533292,A2ZMES      ,B ,Q,56.60,56.75,55.10,56.15,56.15,56.30,1321,133269,7454184.00,
531611,AADHAARVEN  ,B ,Q,0.97,0.98,0.97,0.97,0.97,0.97,2597,6426649,6255080.00,
530027,AADI INDUS L,B ,Q,3.70,3.87,3.66,3.87,3.87,3.87,6,1111,4082.00,
533412,AANJANEYA   ,B ,Q,747.00,754.95,740.75,747.65,748.00,744.00,1109,81708,61131022.00,
524412,AAREY DRUGS ,T ,Q,63.75,65.00,60.25,61.55,61.55,63.35,138,99992,6250879.00,
524348,AARTI DRUGS ,T ,Q,229.00,235.00,225.00,233.65,231.90,228.90,40,2087,480871.00,
524208,AARTI INDUST,B ,Q,102.05,103.00,101.15,101.80,102.15,102.70,133,22538,2291423.00,
514274,AARVEE DENIM,B ,Q,78.95,80.50,78.00,78.30,78.30,75.90,960,20807,1649569.00,
531731,AARYAGLOBL  ,B ,Q,8.73,8.73,7.91,8.70,8.73,8.32,322,348771,2902228.00,
519319,AASHEE      ,T ,Q,3.11,3.11,3.11,3.11,3.11,3.20,1,50,155.00,
523204,ABAN OFFSHO ,B ,Q,379.65,385.90,375.15,384.40,384.40,377.30,2051,61972,23625409.00,
500002,ABB LTD.    ,A ,Q,695.00,700.00,686.50,698.40,698.60,694.85,522,5888,4085924.00,
500488,ABBOTT (I)  ,B ,Q,1493.95,1493.95,1481.15,1489.40,1489.90,1485.00,29,312,463830.00,
513119,ABC GAS INT ,T ,Q,18.40,18.40,18.40,18.40,18.40,18.75,1,10,184.00,
520123,ABC INDIA   ,B ,Q,141.00,141.00,141.00,141.00,141.00,141.95,4,300,42300.00,
500057,ABCIL       ,B ,Q,101.05,103.20,101.05,102.55,102.55,101.65,126,3199,328237.00,
520155,ABG INFRALOG,B ,Q,112.60,115.95,110.15,111.75,111.00,112.60,386,3678,411866.00,
532682,ABG SHIPYARD,B ,Q,401.00,407.25,392.60,397.30,397.30,399.25,204,15987,6393660.00,
532831,ABHI CORP LT,B ,Q,6.30,6.70,6.23,6.30,6.25,6.65,207,744,4708.00,
526955,ABL BIO-TECH,B ,Q,3.79,3.79,3.79,3.79,3.79,3.61,2,101,382.00,
531161,ABM KNOWLEDG,B ,Q,63.00,63.00,60.60,61.90,61.90,61.60,21,1306,80228.00,
532974,ABML        ,B ,Q,21.00,22.50,20.05,21.00,21.00,21.00,16,2741,57950.00,
500410,ACC LTD     ,A ,Q,1366.30,1375.50,1339.00,1362.45,1362.45,1360.65,1503,21390,28932028.00,
532774,ACCEL FRONTL,B ,Q,32.00,32.60,30.75,32.00,32.00,32.25,265,20683,660601.00,
517494,ACCEL TRANS ,B ,Q,6.69,7.22,6.69,7.16,7.18,7.15,27,5428,38072.00,
532268,ACCELYA     ,T ,Q,359.95,359.95,353.50,356.75,357.00,356.45,45,1129,401834.00,
531897,ACCENT TECH ,B ,Q,50.00,50.50,48.35,48.55,48.50,49.20,142,26096,1275212.00,
526347,ACCLAIM IND ,B ,Q,13.65,13.84,13.60,13.84,13.84,13.19,135,88062,1216222.00,
530513,ACCURATE TRA,B ,Q,40.70,40.70,35.45,37.20,37.60,37.50,6,137,5132.00,
530093,ACE INDIA LT,B ,Q,23.50,25.50,23.50,25.50,25.50,24.50,6,401,9920.00,
517356,ACI INFOCOM ,T ,Q,159.60,159.60,155.00,158.90,158.85,155.55,48,94442,14996142.00,
530901,ACIL        ,T ,Q,0.13,0.13,0.12,0.12,0.13,0.12,16,174695,22662.00,
530043,ACKNIT IND  ,B ,Q,27.10,27.55,25.25,27.50,27.50,26.25,8,9,241.00,
533330,ACROPET TEC ,B ,Q,12.00,12.09,11.62,11.81,11.81,11.99,226,43226,512434.00,
513149,ACROW INDIA ,T ,Q,87.10,88.00,87.10,87.45,87.10,91.65,6,51,4451.00,
524091,ACRYCIL LTD.,B ,Q,111.70,114.40,111.25,113.00,113.00,112.90,27,2273,255407.00,
532762,ACTION CONST,B ,Q,22.15,22.70,21.85,22.50,22.50,22.20,185,35761,792524.00,
511706,ACTION FIN. ,T ,Q,24.45,24.45,24.45,24.45,24.45,25.70,1,100,2445.00,
512599,ADANI ENTER ,A ,Q,262.00,273.50,255.25,271.40,271.40,261.60,5867,333983,89083456.00,
532921,ADANI PORTS ,A ,Q,132.50,136.30,131.15,135.90,135.90,131.90,1375,91475,12292258.00,
533096,ADANI POWER ,A ,Q,61.70,64.10,60.90,63.90,63.90,61.65,2540,478642,30158334.00,
523411,ADCINDIA    ,B ,Q,184.65,184.65,180.40,180.45,184.00,184.00,4,53,9573.00,
519183,ADF FOODS LT,B ,Q,85.90,87.90,84.35,86.10,87.15,84.20,278,13033,1119787.00,
514113,ADHINATH TEX,T ,Q,3.88,3.88,3.88,3.88,3.88,3.88,1,200,776.00,
532727,ADHUNIK MET ,B ,Q,43.20,43.30,41.50,43.05,42.90,43.05,775,59617,2542274.00,
500303,ADI BIR NUVO,A ,Q,1119.00,1159.00,1099.95,1143.60,1143.60,1119.80,2363,32883,37127728.00,
530117,ADIFINCHM   ,B ,Q,53.10,56.85,52.50,55.50,55.50,55.95,18,3383,181177.00,
590088,ADINATH BIO ,B ,Q,0.60,0.63,0.58,0.62,0.63,0.60,61,150162,91594.00,
522150,ADITYA FORGE,B ,Q,6.30,6.30,6.30,6.30,6.30,6.00,1,10,63.00,
513513,ADITYA ISPAT,B ,Q,4.48,4.48,4.48,4.48,4.48,4.50,4,880,3942.00,
511359,AD-MANUM FIN,B ,Q,30.30,31.00,30.20,30.45,31.00,31.75,5,145,4404.00,
