SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1011.00,1011.00,1010.00,1010.06,1010.00,1012.00,10,80,80850.00,
934844,0MFL17      ,F ,D,1106.02,1115.00,1106.01,1112.41,1111.01,1117.48,9,327,362932.00,
934873,0MFL18      ,F ,D,1009.10,1020.00,975.00,1020.00,1020.00,1013.50,7,105,103460.00,
934847,1050TCFS14  ,F ,D,1083.99,1083.99,1080.00,1080.00,1080.00,1080.00,9,249,269168.00,
934848,1050TCFS14A ,F ,D,1507.00,1509.00,1506.99,1509.00,1509.00,1507.99,9,232,349923.00,
934858,1075SCUF17B ,F ,D,1015.00,1015.00,1012.00,1012.00,1012.00,1012.00,3,297,300864.00,
934871,1175MFL17   ,F ,D,1008.03,1020.00,1008.03,1020.00,1020.00,1008.00,3,135,136602.00,
934854,1275IIFL18  ,F ,D,1009.86,1009.86,1007.00,1007.08,1007.00,1006.49,30,2335,2353455.00,
934843,1325MFL17   ,F ,D,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,2,182,203840.00,
533022,20 MICRONS  ,B ,Q,148.40,153.55,145.00,152.05,152.05,146.20,2639,499243,74653170.00,
526921,21ST CEN.MGM,B ,Q,4.67,4.72,4.31,4.49,4.49,4.51,47,71510,332104.00,
532628,3I INFOTECH ,T ,Q,8.50,8.60,8.16,8.22,8.18,8.42,678,519607,4347276.00,
523395,3M INDIA LTD,B ,Q,3455.55,4088.00,3455.55,4025.05,4025.05,4069.30,36,223,902908.00,
948699,65SCSPL15A  ,F ,D,11709.00,11709.00,11709.00,11709.00,11709.00,0.00,7,29990,351152910.00,
961750,719PFC2023  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,997.01,2,20,20000.00,
961748,722REC22TF  ,F ,B,1003.00,1003.00,1003.00,1003.00,1003.00,1001.00,1,1,1003.00,
961751,736PFC2028  ,F ,B,992.01,1003.90,992.01,1002.88,1002.90,1006.89,7,250,250471.00,
961749,738REC27TF  ,F ,B,998.99,1000.00,995.00,1000.00,1000.00,1001.80,7,970,968682.00,
590116,7SEAS TECH  ,B ,Q,17.10,17.10,16.60,16.60,16.60,17.25,12,1304,21760.00,
961732,810IRFC2327 ,F ,B,1081.50,1081.50,1080.25,1080.87,1080.25,1080.00,2,20,21617.00,
961744,812REC27    ,F ,B,1104.00,1109.99,1104.00,1109.99,1109.99,1106.00,16,1865,2065029.00,
961727,820NHAI22   ,F ,B,1094.00,1100.00,1092.25,1100.00,1100.00,1093.00,6,472,516273.00,
961729,820PFC2022  ,F ,B,1085.00,1086.00,1080.00,1081.30,1081.30,1090.37,59,11803,12765046.00,
961728,830NHAI27   ,F ,B,1111.01,1116.00,1110.00,1114.00,1113.00,1113.01,16,2020,2248769.00,
961730,830PFC2027  ,F ,B,1111.00,1111.00,1105.00,1105.00,1105.00,1101.05,6,420,465427.00,
961731,8IRFC230222 ,F ,B,1065.25,1065.25,1062.51,1062.52,1062.52,1062.01,7,205,217842.00,
512161,8KMILES     ,T ,Q,50.25,52.75,49.90,51.50,51.00,51.00,23,27620,1452465.00,
530499,A.K.CAPITAL ,B ,Q,239.95,239.95,227.10,228.05,229.30,237.35,117,5648,1311372.00,
500009,A.SARABHAI  ,T ,Q,4.08,4.22,4.07,4.22,4.22,4.06,14,2886,11849.00,
533292,A2ZMES      ,B ,Q,56.45,57.80,55.60,56.00,56.00,56.15,1576,165824,9409478.00,
531611,AADHAARVEN  ,B ,Q,0.98,0.98,0.96,0.98,0.98,0.97,300,7721579,7540922.00,
530027,AADI INDUS L,B ,Q,3.89,3.89,3.50,3.56,3.50,3.87,13,2361,8426.00,
533412,AANJANEYA   ,B ,Q,754.20,758.00,743.00,751.65,751.65,747.65,562,59984,44993104.00,
524412,AAREY DRUGS ,T ,Q,58.60,60.50,58.50,60.00,60.00,61.55,284,179370,10609259.00,
524348,AARTI DRUGS ,T ,Q,232.00,241.00,232.00,239.35,239.05,233.65,103,5737,1366462.00,
524208,AARTI INDUST,B ,Q,101.75,103.25,101.60,102.20,102.20,101.80,137,10956,1120843.00,
514274,AARVEE DENIM,B ,Q,78.30,78.70,76.50,78.25,78.60,78.30,117,6286,490519.00,
531731,AARYAGLOBL  ,B ,Q,9.00,9.13,8.75,9.13,9.13,8.70,157,214245,1954887.00,
519319,AASHEE      ,T ,Q,2.96,2.98,2.96,2.98,2.98,3.11,2,1407,4191.00,
523204,ABAN OFFSHO ,B ,Q,385.00,385.50,378.10,379.90,379.90,384.40,1764,54321,20710927.00,
500002,ABB LTD.    ,A ,Q,697.20,704.90,697.00,699.15,699.15,698.40,377,5312,3722489.00,
500488,ABBOTT (I)  ,B ,Q,1500.00,1500.00,1485.00,1486.35,1485.10,1489.40,39,484,719667.00,
513119,ABC GAS INT ,T ,Q,18.05,18.05,18.05,18.05,18.05,18.40,1,5,90.00,
520123,ABC INDIA   ,B ,Q,144.00,144.00,140.05,140.05,140.05,141.00,6,375,52987.00,
500057,ABCIL       ,B ,Q,102.40,104.70,101.50,103.35,103.35,102.55,103,4445,457686.00,
520155,ABG INFRALOG,B ,Q,117.25,117.25,108.00,109.15,109.15,111.75,67,431,47543.00,
532682,ABG SHIPYARD,B ,Q,396.20,404.50,382.00,386.20,385.00,397.30,516,16503,6569275.00,
526955,ABL BIO-TECH,B ,Q,3.70,3.95,3.70,3.95,3.95,3.79,6,3700,14270.00,
531161,ABM KNOWLEDG,B ,Q,62.00,64.00,61.05,61.30,61.30,61.90,90,2156,134313.00,
532974,ABML        ,B ,Q,21.00,21.40,20.45,20.80,20.80,21.00,23,4295,89323.00,
500410,ACC LTD     ,A ,Q,1363.15,1392.90,1361.00,1387.35,1387.35,1362.45,1454,36504,50541185.00,
532774,ACCEL FRONTL,B ,Q,32.60,32.75,31.30,31.45,31.30,32.00,47,20710,656876.00,
517494,ACCEL TRANS ,B ,Q,6.77,7.25,6.77,7.25,7.25,7.16,4,410,2923.00,
532268,ACCELYA     ,T ,Q,358.00,365.75,358.00,363.95,365.75,356.75,85,5666,2050937.00,
531897,ACCENT TECH ,B ,Q,48.50,50.00,48.50,49.35,49.45,48.55,93,21553,1063570.00,
526347,ACCLAIM IND ,B ,Q,14.36,14.53,13.80,14.53,14.53,13.84,144,102262,1481001.00,
530513,ACCURATE TRA,B ,Q,38.00,38.00,38.00,38.00,38.00,37.20,1,25,950.00,
530093,ACE INDIA LT,B ,Q,24.50,24.95,24.25,24.25,24.25,25.50,5,300,7322.00,
517356,ACI INFOCOM ,T ,Q,158.00,158.00,155.00,157.70,157.70,158.90,19,37046,5842763.00,
530901,ACIL        ,T ,Q,0.12,0.13,0.12,0.12,0.12,0.12,19,232279,30038.00,
530043,ACKNIT IND  ,B ,Q,26.15,28.70,26.15,28.70,28.70,27.50,3,3,83.00,
533330,ACROPET TEC ,B ,Q,12.00,12.54,11.65,11.78,11.78,11.81,198,29091,345200.00,
524091,ACRYCIL LTD.,B ,Q,112.55,114.25,112.55,113.95,113.45,113.00,6,560,63564.00,
532762,ACTION CONST,B ,Q,22.50,22.95,22.00,22.15,22.15,22.50,220,31927,716160.00,
511706,ACTION FIN. ,T ,Q,24.75,24.75,24.75,24.75,24.75,24.45,2,400,9900.00,
512599,ADANI ENTER ,A ,Q,271.00,271.90,265.50,267.90,267.90,271.40,5125,224115,60132451.00,
532921,ADANI PORTS ,A ,Q,135.75,136.90,133.95,136.45,136.45,135.90,1238,75985,10328437.00,
533096,ADANI POWER ,A ,Q,63.80,65.60,63.50,65.40,65.40,63.90,3060,522475,33869201.00,
526711,ADARSH PLANT,B ,Q,4.20,4.23,4.20,4.23,4.23,4.36,2,900,3792.00,
523411,ADCINDIA    ,B ,Q,180.45,183.90,180.00,180.55,181.00,180.45,25,1543,279726.00,
519183,ADF FOODS LT,B ,Q,86.40,87.50,84.60,85.35,85.35,86.10,124,3183,273308.00,
532727,ADHUNIK MET ,B ,Q,43.40,43.70,42.40,42.50,42.50,43.05,528,40589,1743936.00,
500303,ADI BIR NUVO,A ,Q,1150.00,1170.30,1150.00,1157.35,1157.35,1143.60,3232,57583,66946827.00,
530117,ADIFINCHM   ,B ,Q,55.50,56.10,55.50,56.10,56.10,55.50,6,837,46678.00,
590088,ADINATH BIO ,B ,Q,0.65,0.65,0.63,0.64,0.64,0.62,35,112337,72450.00,
522150,ADITYA FORGE,B ,Q,6.00,6.61,6.00,6.60,6.60,6.30,3,140,870.00,
513513,ADITYA ISPAT,B ,Q,4.26,4.30,4.26,4.26,4.26,4.48,7,3306,14092.00,
511359,AD-MANUM FIN,B ,Q,29.00,30.00,29.00,30.00,30.00,30.45,10,376,11058.00,
530431,ADOR FONTECH,B ,Q,88.00,88.00,87.25,87.90,88.00,87.05,12,858,75339.00,
523120,ADOR MULTI. ,T ,Q,16.25,16.25,16.25,16.25,16.25,17.10,1,3,48.00,
517041,ADORWELDING ,B ,Q,142.00,142.00,137.00,139.70,139.70,141.85,100,2885,403662.00,
521048,ADV LIFESTY ,T ,Q,49.80,49.80,49.80,49.80,49.80,52.40,1,20,996.00,
531047,ADV POWER   ,T ,Q,3.75,3.75,3.75,3.75,3.75,3.92,1,100,375.00,
512149,ADVANCE TECH,B ,Q,0.24,0.25,0.23,0.23,0.23,0.24,142,1954364,457789.00,
517552,ADVANCED MIC,B ,Q,36.30,36.30,32.55,33.35,33.35,33.00,145,1158,38427.00,
523269,ADVANI HOTEL,B ,Q,30.70,30.70,30.60,30.60,30.60,30.70,8,5530,169270.00,
532840,ADVANTA     ,B ,Q,1015.00,1020.00,1003.00,1013.70,1013.70,1016.00,164,1532,1554189.00,
531429,ADVENT COMP.,B ,Q,2.55,2.55,2.28,2.38,2.33,2.40,11,2082,5078.00,
531686,ADVIK LABORS,B ,Q,7.00,7.50,6.75,7.09,7.09,7.46,18,6899,49700.00,
