SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1002.00,1047.00,1002.00,1047.00,1047.00,1010.00,4,16,16392.00,
934844,0MFL17      ,F ,D,1124.99,1124.99,1113.00,1120.00,1120.00,1118.83,5,51,57084.00,
934873,0MFL18      ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1000.00,1,25,25375.00,
934847,1050TCFS14  ,F ,D,1090.11,1090.11,1088.13,1088.13,1088.13,1097.83,3,100,108890.00,
934848,1050TCFS14A ,F ,D,1519.90,1522.69,1516.90,1522.69,1522.69,1522.69,5,37,56245.00,
934857,1060SCUF15A ,F ,D,1016.00,1018.00,1016.00,1018.00,1018.00,1011.01,2,200,203400.00,
934858,1075SCUF17B ,F ,D,1018.00,1024.90,1018.00,1019.00,1019.00,1020.10,4,164,167318.00,
934869,1150MFL14   ,F ,D,1009.67,1038.80,1009.67,1036.99,1036.99,1009.67,4,31,31909.00,
934870,1175MFL15   ,F ,D,970.06,1026.00,970.00,1026.00,1026.00,1030.00,5,105,102134.00,
934871,1175MFL17   ,F ,D,1012.00,1023.91,1002.22,1002.22,1002.22,1012.52,10,179,180972.00,
934854,1275IIFL18  ,F ,D,1007.95,1007.95,1000.05,1000.52,1000.05,1009.76,66,3249,3256034.00,
934855,1275IIFL18A ,F ,D,1015.00,1015.00,1003.00,1003.00,1003.00,1036.28,3,20,20120.00,
934841,1300MFL14   ,F ,D,1093.00,1098.00,1093.00,1095.04,1095.06,1096.09,12,650,711365.00,
934842,1325MFL15   ,F ,D,1091.15,1100.00,1091.00,1100.00,1100.00,1102.50,3,104,113738.00,
533022,20 MICRONS  ,B ,Q,156.00,156.00,144.10,148.90,148.90,156.10,3114,473227,71328411.00,
526921,21ST CEN.MGM,T ,Q,4.13,4.33,4.13,4.13,4.13,4.34,7,2025,8563.00,
532628,3I INFOTECH ,T ,Q,8.04,8.04,7.62,7.67,7.67,7.89,562,270913,2090691.00,
523395,3M INDIA LTD,B ,Q,3921.00,3969.95,3901.00,3969.95,3969.95,3974.20,10,40,158231.00,
961749,738REC27TF  ,F ,B,1002.00,1004.00,1000.00,1002.01,1002.01,1002.00,26,6047,6060510.00,
590116,7SEAS TECH  ,B ,Q,15.80,15.80,14.50,15.00,15.00,16.00,28,6690,100154.00,
961732,810IRFC2327 ,F ,B,1086.00,1088.70,1082.50,1082.50,1082.50,1088.60,9,475,515958.00,
961744,812REC27    ,F ,B,1106.50,1107.00,1106.50,1107.00,1107.00,1106.80,6,550,608600.00,
961727,820NHAI22   ,F ,B,1100.00,1103.75,1096.11,1097.00,1097.00,1100.00,19,690,757865.00,
